job_id,title,company,location,industry,salary_min,salary_max,experience_level,experience_years_min,experience_years_max,company_size,employment_type,remote_option,required_skills,posted_date,application_deadline,source,data_collection_date,dataset_version,salary_avg,salary_category
JOB_0479,Data Scientist,Blibli,Surabaya,Transportation,5500000,7500000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"Laravel, C#, Azure, Spring Boot, MongoDB, PostgreSQL",2025-04-17 05:34:48.359391,2025-06-07 05:34:48.359391,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Mid (5-10M)
JOB_0480,Full Stack Developer,Local Tech Startup,Medan,Food & Beverage,19000000,21000000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"MySQL, Angular, GCP",2025-05-19 05:34:48.359391,2025-06-26 05:34:48.359391,generated,2025-05-27 05:34:48.519446,1.0,20000000.0,Expert (15M+)
JOB_0481,Product Manager,Grab,Bandung,Consulting,8800000,11800000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"GCP, Flask, Django, Docker",2025-03-02 05:34:48.359391,2025-06-16 05:34:48.359391,generated,2025-05-27 05:34:48.519446,1.0,10300000.0,Mid (5-10M)
JOB_0482,Backend Developer,Government Agency,Semarang,Healthcare,9000000,14000000,Mid,3.0,6.0,Medium (50-500),Contract,On-site,"Flask, C#, Terraform",2025-04-30 05:34:48.364398,2025-06-14 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,11500000.0,Mid (5-10M)
JOB_0483,Frontend Developer,Software House,Remote,Healthcare,8400000,10400000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"PHP, PostgreSQL, GCP, MongoDB, Flask",2025-05-14 05:34:48.364398,2025-06-18 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,9400000.0,Mid (5-10M)
JOB_0484,Data Scientist,Digital Consulting,Hybrid,Media,12000000,14000000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Git, Node.js, Spring Boot, Nginx, C#, React",2025-04-05 05:34:48.364398,2025-07-08 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,13000000.0,Senior (10-15M)
JOB_0485,Database Administrator,Sea Group,Palembang,E-commerce,4800000,8800000,Junior,0.0,2.0,Startup (<50),Full-time,On-site,"MongoDB, Node.js, Flask, Redis, Python",2025-05-07 05:34:48.364398,2025-07-21 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,6800000.0,Entry (2-5M)
JOB_0486,DevOps Engineer,Local Tech Startup,Surabaya,Media,7700000,9700000,Junior,0.0,2.0,Medium (50-500),Part-time,Remote,"Redis, MySQL, Git",2025-05-09 05:34:48.364398,2025-07-10 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,8700000.0,Mid (5-10M)
JOB_0487,Product Manager,E-commerce Platform,Lampung,Transportation,3200000,6200000,Junior,0.0,2.0,Medium (50-500),Full-time,Remote,"Node.js, Django, JavaScript",2025-03-22 05:34:48.364398,2025-07-18 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,4700000.0,Entry (2-5M)
JOB_0488,Data Scientist,Sea Group,Remote,Gaming,4800000,9800000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"AWS, Flask, Express.js, Redis, Terraform",2025-03-15 05:34:48.364398,2025-06-09 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,7300000.0,Entry (2-5M)
JOB_0489,Full Stack Developer,Shopee,Makassar,Healthcare,5000000,7000000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"FastAPI, Express.js, Nginx",2025-03-15 05:34:48.364398,2025-06-07 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,6000000.0,Entry (2-5M)
JOB_0490,UI/UX Designer,Traveloka,Bandung,Education,17600000,20600000,Senior,7.0,15.0,Medium (50-500),Contract,Hybrid,"AWS, Spring Boot, PHP, Redis",2025-04-16 05:34:48.364398,2025-06-30 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,19100000.0,Expert (15M+)
JOB_0491,Product Manager,E-commerce Platform,Bali,Transportation,17000000,19000000,Senior,7.0,15.0,Startup (<50),Full-time,Hybrid,"AWS, Go, Django",2025-04-25 05:34:48.364398,2025-06-11 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,18000000.0,Expert (15M+)
JOB_0492,Software Developer,Healthcare Tech,Solo,Consulting,11000000,14000000,Mid,3.0,6.0,Startup (<50),Full-time,Remote,"Java, GCP, PostgreSQL, Laravel, AWS, Angular",2025-02-28 05:34:48.364398,2025-07-19 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,12500000.0,Senior (10-15M)
JOB_0494,Technical Lead,Healthcare Tech,Medan,Food & Beverage,12000000,15000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"MySQL, PHP, Kubernetes, MongoDB, Spring Boot, Flask",2025-03-13 05:34:48.364398,2025-06-06 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,13500000.0,Senior (10-15M)
JOB_0495,Database Administrator,Blibli,Lampung,Media,8800000,12800000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"GCP, PostgreSQL, Elasticsearch, Vue.js, MySQL, C#",2025-04-21 05:34:48.364398,2025-07-23 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,10800000.0,Mid (5-10M)
JOB_0497,Frontend Developer,Bukalapak,Batam,Transportation,9000000,11000000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"Laravel, Django, Azure, Express.js, MongoDB",2025-04-12 05:34:48.364398,2025-07-05 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,10000000.0,Mid (5-10M)
JOB_0498,Software Developer,OVO,Jakarta,Education,9600000,14600000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"Express.js, Elasticsearch, Python, Docker, Nginx",2025-02-28 05:34:48.364398,2025-06-17 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,12100000.0,Mid (5-10M)
JOB_0499,UI/UX Designer,Fintech Company,Semarang,Gaming,26000000,28000000,Senior,7.0,15.0,Startup (<50),Full-time,Hybrid,"MongoDB, React, Terraform, Redis, Ruby",2025-03-20 05:34:48.364398,2025-07-18 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,27000000.0,Expert (15M+)
JOB_0500,Data Analyst,Sea Group,Jakarta,Healthcare,7200000,11200000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"Azure, Flask, Java, GCP, FastAPI, Go",2025-03-18 05:34:48.364398,2025-07-13 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,9200000.0,Mid (5-10M)
JOB_0501,QA Engineer,Grab,Batam,E-commerce,15000000,17000000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"Laravel, Express.js, Python, FastAPI, Redis",2025-05-08 05:34:48.364398,2025-06-09 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,16000000.0,Senior (10-15M)
JOB_0502,Data Analyst,E-commerce Platform,Jakarta,Gaming,9600000,13600000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"JavaScript, Angular, Spring Boot, Flask, Go",2025-05-16 05:34:48.364398,2025-07-21 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,11600000.0,Mid (5-10M)
JOB_0503,Cloud Engineer,Sea Group,Remote,Education,4800000,7800000,Junior,0.0,2.0,Medium (50-500),Contract,Hybrid,"GCP, PHP, FastAPI, Python, Linux",2025-05-13 05:34:48.364398,2025-07-11 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,6300000.0,Entry (2-5M)
JOB_0504,Cloud Engineer,Government Agency,Lampung,Education,5600000,10600000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"PostgreSQL, Python, Ruby",2025-05-03 05:34:48.364398,2025-06-08 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,8100000.0,Mid (5-10M)
JOB_0505,Backend Developer,Grab,Hybrid,Consulting,9000000,11000000,Mid,3.0,6.0,Large (500+),Contract,Hybrid,"Java, JavaScript, MySQL, Go, Laravel",2025-03-30 05:34:48.364398,2025-07-20 05:34:48.364398,generated,2025-05-27 05:34:48.519446,1.0,10000000.0,Mid (5-10M)
JOB_0506,Software Developer,E-commerce Platform,Batam,Healthcare,7000000,11000000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"MongoDB, GCP, Django, Java, Jenkins, C#",2025-03-26 05:34:48.369455,2025-06-04 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,9000000.0,Mid (5-10M)
JOB_0507,Technical Lead,Digital Consulting,Lampung,Gaming,13600000,18600000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"Nginx, C#, Vue.js, Java",2025-05-26 05:34:48.369455,2025-06-10 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,16100000.0,Senior (10-15M)
JOB_0508,Technical Lead,Shopee,Bandung,Transportation,16500000,19500000,Senior,7.0,15.0,Large (500+),Full-time,Remote,"JavaScript, React, Kubernetes, Spring Boot, Ruby, Jenkins",2025-04-01 05:34:48.369455,2025-07-01 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,18000000.0,Expert (15M+)
JOB_0509,Technical Lead,Software House,Bandung,Consulting,5500000,10500000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"Flask, FastAPI, Laravel, Linux, MySQL",2025-05-09 05:34:48.369455,2025-07-10 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0510,Product Manager,OVO,Remote,Education,10800000,15800000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"Express.js, Angular, Terraform, Kubernetes, JavaScript, Python",2025-03-21 05:34:48.369455,2025-06-12 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,13300000.0,Senior (10-15M)
JOB_0511,System Administrator,Dana,Bali,E-commerce,6000000,9000000,Junior,0.0,2.0,Medium (50-500),Full-time,Remote,"Elasticsearch, Kubernetes, Java",2025-03-18 05:34:48.369455,2025-06-30 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0512,QA Engineer,Multinational Corp,Lampung,Media,3200000,5200000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Ruby, AWS, PHP, Node.js, JavaScript, Nginx",2025-05-09 05:34:48.369455,2025-06-14 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,4200000.0,Entry (2-5M)
JOB_0513,Data Scientist,Fintech Company,Malang,Government,5000000,10000000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Git, PostgreSQL, AWS",2025-05-05 05:34:48.369455,2025-06-12 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Entry (2-5M)
JOB_0514,Scrum Master,Bukalapak,Remote,E-commerce,14400000,16400000,Mid,3.0,6.0,Large (500+),Full-time,Hybrid,"Vue.js, Java, Jenkins, MongoDB, MySQL, Nginx",2025-03-21 05:34:48.369455,2025-06-27 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,15400000.0,Senior (10-15M)
JOB_0515,DevOps Engineer,Fintech Company,Batam,Media,28000000,30000000,Senior,7.0,15.0,Medium (50-500),Full-time,Hybrid,"Jenkins, Linux, Kubernetes, Node.js, Flask, Laravel",2025-03-08 05:34:48.369455,2025-07-15 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,29000000.0,Expert (15M+)
JOB_0516,Cloud Engineer,Gojek,Bandung,Consulting,4400000,7400000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"MongoDB, Jenkins, Azure, Flask, PostgreSQL, PHP",2025-04-20 05:34:48.369455,2025-07-20 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,5900000.0,Entry (2-5M)
JOB_0517,Product Manager,Healthcare Tech,Palembang,Food & Beverage,4800000,9800000,Junior,0.0,2.0,Medium (50-500),Contract,On-site,"Node.js, Azure, React, Django, Terraform",2025-04-18 05:34:48.369455,2025-07-19 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,7300000.0,Entry (2-5M)
JOB_0518,Data Scientist,Blibli,Malang,Gaming,5000000,10000000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"Git, PHP, Laravel",2025-03-08 05:34:48.369455,2025-06-21 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Entry (2-5M)
JOB_0519,DevOps Engineer,OVO,Medan,Healthcare,10000000,15000000,Mid,3.0,6.0,Startup (<50),Full-time,Remote,"Express.js, Redis, Terraform",2025-03-03 05:34:48.369455,2025-06-30 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,12500000.0,Mid (5-10M)
JOB_0520,Mobile Developer,Government Agency,Bali,Fintech,22000000,27000000,Senior,7.0,15.0,Medium (50-500),Full-time,Remote,"Python, MySQL, Elasticsearch, Laravel",2025-04-12 05:34:48.369455,2025-07-03 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,24500000.0,Expert (15M+)
JOB_0521,Backend Developer,Fintech Company,Remote,Media,10800000,14800000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"Terraform, Docker, C#, Django, MongoDB, Linux",2025-05-13 05:34:48.369455,2025-06-13 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,12800000.0,Senior (10-15M)
JOB_0522,Technical Lead,Tokopedia,Semarang,Government,12000000,16000000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"GCP, Node.js, Redis, Django, Go, FastAPI",2025-04-08 05:34:48.369455,2025-07-09 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0523,Data Scientist,Shopee,Palembang,Fintech,6400000,10400000,Mid,3.0,6.0,Startup (<50),Full-time,Hybrid,"Git, PostgreSQL, Nginx",2025-04-21 05:34:48.369455,2025-06-07 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,8400000.0,Mid (5-10M)
JOB_0524,Product Manager,Traveloka,Yogyakarta,Consulting,4000000,9000000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"Go, React, C#, MySQL, AWS",2025-03-15 05:34:48.369455,2025-06-26 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0525,Data Scientist,Sea Group,Surabaya,Healthcare,30800000,33800000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"GCP, JavaScript, Docker, Elasticsearch, Express.js, Django",2025-05-10 05:34:48.369455,2025-06-15 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,32300000.0,Expert (15M+)
JOB_0526,Scrum Master,Tokopedia,Hybrid,Transportation,10000000,14000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"Azure, Go, Django",2025-05-04 05:34:48.369455,2025-06-09 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,12000000.0,Mid (5-10M)
JOB_0527,DevOps Engineer,Blibli,Jakarta,Healthcare,8400000,13400000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"PostgreSQL, Ruby, Express.js",2025-04-19 05:34:48.369455,2025-06-15 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,10900000.0,Mid (5-10M)
JOB_0529,Security Engineer,Blibli,Medan,Gaming,8000000,10000000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Git, PostgreSQL, Docker, React",2025-03-25 05:34:48.369455,2025-06-04 05:34:48.369455,generated,2025-05-27 05:34:48.519446,1.0,9000000.0,Mid (5-10M)
JOB_0530,System Administrator,Tokopedia,Medan,Healthcare,6000000,9000000,Junior,0.0,2.0,Medium (50-500),Full-time,Remote,"Laravel, GCP, Express.js",2025-03-18 05:34:48.374463,2025-07-22 05:34:48.374463,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0532,Technical Lead,Healthcare Tech,Solo,Fintech,10000000,15000000,Mid,3.0,6.0,Large (500+),Contract,On-site,"Terraform, MongoDB, Jenkins, Ruby, Azure",2025-04-30 05:34:48.374463,2025-06-22 05:34:48.374463,generated,2025-05-27 05:34:48.519446,1.0,12500000.0,Mid (5-10M)
JOB_0534,Scrum Master,Local Tech Startup,Batam,Consulting,22000000,26000000,Senior,7.0,15.0,Medium (50-500),Contract,On-site,"Git, Spring Boot, GCP",2025-04-13 05:34:48.374463,2025-06-17 05:34:48.374463,generated,2025-05-27 05:34:48.519446,1.0,24000000.0,Expert (15M+)
JOB_0535,Database Administrator,Gojek,Lampung,Food & Beverage,4800000,7800000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"Kubernetes, Spring Boot, Elasticsearch, Node.js, Terraform, Nginx",2025-05-13 05:34:48.375516,2025-07-09 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,6300000.0,Entry (2-5M)
JOB_0536,Software Developer,Tokopedia,Bandung,E-commerce,19800000,22800000,Senior,7.0,15.0,Large (500+),Full-time,Hybrid,"Docker, Redis, JavaScript, Django, Git",2025-03-07 05:34:48.375516,2025-06-27 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,21300000.0,Expert (15M+)
JOB_0537,Security Engineer,Bank Digital,Batam,Fintech,13000000,16000000,Mid,3.0,6.0,Large (500+),Full-time,Hybrid,"JavaScript, Laravel, GCP, Node.js",2025-04-29 05:34:48.375516,2025-06-24 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,14500000.0,Senior (10-15M)
JOB_0538,Business Analyst,Government Agency,Semarang,Education,8000000,11000000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"Python, PHP, Node.js",2025-03-03 05:34:48.375516,2025-06-07 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,9500000.0,Mid (5-10M)
JOB_0539,Security Engineer,Gojek,Medan,Education,12000000,16000000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"Azure, React, GCP",2025-03-24 05:34:48.375516,2025-06-21 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0540,Business Analyst,Healthcare Tech,Remote,Education,6000000,9000000,Junior,0.0,2.0,Large (500+),Part-time,Hybrid,"FastAPI, PostgreSQL, Angular, Ruby",2025-04-12 05:34:48.375516,2025-07-24 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0541,Software Developer,Gojek,Hybrid,E-commerce,5000000,8000000,Junior,0.0,2.0,Medium (50-500),Contract,Remote,"Docker, Django, React, Redis",2025-03-27 05:34:48.375516,2025-06-28 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,6500000.0,Entry (2-5M)
JOB_0542,Database Administrator,Grab,Jakarta,Transportation,7200000,10200000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"AWS, Ruby, Linux, Java",2025-03-02 05:34:48.375516,2025-07-18 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,8700000.0,Mid (5-10M)
JOB_0543,Mobile Developer,Local Tech Startup,Yogyakarta,Healthcare,12000000,17000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"Angular, React, Elasticsearch",2025-04-14 05:34:48.375516,2025-06-03 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,14500000.0,Senior (10-15M)
JOB_0544,Technical Lead,Multinational Corp,Semarang,Government,8000000,10000000,Mid,3.0,6.0,Startup (<50),Full-time,Remote,"FastAPI, Vue.js, Java, Flask",2025-03-28 05:34:48.375516,2025-07-09 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,9000000.0,Mid (5-10M)
JOB_0545,QA Engineer,Bank Digital,Solo,Gaming,19000000,23000000,Senior,7.0,15.0,Large (500+),Full-time,Remote,"Vue.js, Python, Terraform, C#, GCP, Nginx",2025-03-03 05:34:48.375516,2025-06-10 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,21000000.0,Expert (15M+)
JOB_0546,Security Engineer,Sea Group,Bali,Healthcare,4000000,6000000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"AWS, Azure, C#, Flask",2025-02-28 05:34:48.375516,2025-06-23 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,5000000.0,Entry (2-5M)
JOB_0547,QA Engineer,Software House,Makassar,Food & Beverage,7000000,12000000,Junior,0.0,2.0,Medium (50-500),Contract,Hybrid,"Spring Boot, GCP, Python, JavaScript",2025-05-22 05:34:48.375516,2025-07-22 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,9500000.0,Mid (5-10M)
JOB_0548,System Administrator,Blibli,Makassar,Gaming,7000000,9000000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"PHP, C#, MongoDB, PostgreSQL, FastAPI",2025-03-17 05:34:48.375516,2025-07-18 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0549,UI/UX Designer,Sea Group,Hybrid,Transportation,13000000,16000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"Laravel, Express.js, React, JavaScript, PostgreSQL",2025-04-19 05:34:48.375516,2025-06-26 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,14500000.0,Senior (10-15M)
JOB_0550,Backend Developer,Bukalapak,Solo,Food & Beverage,8000000,11000000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"Elasticsearch, Git, Nginx, Jenkins",2025-03-06 05:34:48.375516,2025-06-06 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,9500000.0,Mid (5-10M)
JOB_0551,System Administrator,Government Agency,Malang,Government,6000000,9000000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"Python, C#, Nginx, Kubernetes, Elasticsearch, Spring Boot",2025-05-04 05:34:48.375516,2025-06-17 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0552,Security Engineer,Multinational Corp,Malang,E-commerce,7000000,11000000,Junior,0.0,2.0,Medium (50-500),Contract,Remote,"Vue.js, C#, Laravel, Redis",2025-03-02 05:34:48.375516,2025-06-03 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,9000000.0,Mid (5-10M)
JOB_0553,Backend Developer,Grab,Yogyakarta,Healthcare,4000000,6000000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"Docker, Django, GCP, Linux",2025-05-22 05:34:48.375516,2025-07-10 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,5000000.0,Entry (2-5M)
JOB_0554,QA Engineer,Grab,Bandung,Education,12100000,14100000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Laravel, Python, Docker",2025-03-14 05:34:48.375516,2025-06-25 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,13100000.0,Senior (10-15M)
JOB_0555,Full Stack Developer,Gojek,Bali,Healthcare,14000000,16000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"Azure, C#, Nginx",2025-05-10 05:34:48.375516,2025-06-09 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,15000000.0,Senior (10-15M)
JOB_0556,Scrum Master,Bank Digital,Solo,Food & Beverage,5000000,9000000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"C#, Docker, Terraform, Spring Boot, Django, Go",2025-03-18 05:34:48.375516,2025-07-01 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,7000000.0,Entry (2-5M)
JOB_0557,Security Engineer,Healthcare Tech,Lampung,E-commerce,3200000,6200000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"MongoDB, Django, GCP, Python",2025-04-09 05:34:48.375516,2025-06-07 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,4700000.0,Entry (2-5M)
JOB_0558,Scrum Master,Software House,Remote,Media,7200000,12200000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"Django, Node.js, MongoDB",2025-03-22 05:34:48.375516,2025-07-07 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,9700000.0,Mid (5-10M)
JOB_0559,Technical Lead,E-commerce Platform,Lampung,E-commerce,20800000,24800000,Senior,7.0,15.0,Large (500+),Part-time,Hybrid,"MongoDB, PHP, Terraform",2025-05-06 05:34:48.375516,2025-06-09 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,22800000.0,Expert (15M+)
JOB_0560,Database Administrator,Bank Digital,Bali,Fintech,11000000,16000000,Mid,3.0,6.0,Medium (50-500),Part-time,Hybrid,"Spring Boot, Nginx, C#, GCP, AWS, Jenkins",2025-04-23 05:34:48.375516,2025-06-29 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,13500000.0,Senior (10-15M)
JOB_0561,Scrum Master,Gojek,Yogyakarta,Gaming,5000000,10000000,Junior,0.0,2.0,Startup (<50),Full-time,Remote,"Python, Terraform, Elasticsearch, Flask, Angular",2025-03-28 05:34:48.375516,2025-06-26 05:34:48.375516,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Entry (2-5M)
